row_id,query_company,query_city,query_state,match_rank,match_name,match_city,match_state,match_row_id,score,tier,match_type,string_score,semantic_score,location_score
7918807,Work N Roll,,,2,Work N Gear,Weymouth,MA,453962,0.8092,Medium,Hybrid (semantic-led),0.7729,3.6881,0.0000
7918807,Work N Roll,,,3,Work N Progress,El Segundo,CA,5498341,0.7941,Medium,Hybrid,0.7729,3.3145,0.0000
7918807,Work N Roll,,,4,Work-N-Gear,,,1157685,0.7735,Medium,Hybrid,0.7729,2.9045,0.0000
7918807,Work N Roll,,,5,Work - N - Gear,,,1367520,0.7735,Medium,Hybrid,0.7729,2.9045,0.0000
7918809,Quadcode,Kato Polemidia,Cyprus,1,Quad,Sterling,VA,951867,0.5183,Low,Hybrid (semantic-led),0.3273,6.0362,0.0000
7918809,Quadcode,Kato Polemidia,Cyprus,2,Quad,Chicago,IL,5459588,0.5183,Low,Hybrid (semantic-led),0.3273,6.0362,0.0000
7918809,Quadcode,Kato Polemidia,Cyprus,3,Quad,Pewaukee,WI,7611561,0.5183,Low,Hybrid (semantic-led),0.3273,6.0362,0.0000
7918809,Quadcode,Kato Polemidia,Cyprus,4,Quad,,,7010778,0.5183,Low,Hybrid (semantic-led),0.3273,6.0362,0.0000
7918809,Quadcode,Kato Polemidia,Cyprus,5,QuadCon,,,6417191,0.5072,Low,Hybrid (semantic-led),0.3750,5.2828,0.0000
7918810,Worldwide Elections,,,1,Elections,,,4227632,0.7944,Medium,Hybrid (semantic-led),0.6300,6.2828,0.0000
7918810,Worldwide Elections,,,2,Demand Elections,,,7801433,0.7893,Medium,Hybrid (semantic-led),0.7438,4.7567,0.0000
7918810,Worldwide Elections,,,3,Demand Elections,Washington,DC,7414802,0.7893,Medium,Hybrid (semantic-led),0.7438,4.7567,0.0000
7918810,Worldwide Elections,,,4,Demand Elections,Kansas City,MO,7768429,0.7893,Medium,Hybrid (semantic-led),0.7438,4.7567,0.0000
7918810,Worldwide Elections,,,5,CAMPAIGN  ELECTIONS,ARLINGTON,VA,3049507,0.7835,Medium,Hybrid (semantic-led),0.7438,5.2219,0.0000
7918811,Universidad de Georgetown,,,1,Club Egresados Universidad de Georgetown,Bogota,Cundinamarca,2916154,0.8950,Good,Hybrid,0.7500,4.6752,0.0000
7918811,Universidad de Georgetown,,,2,Universidad de Columbia,,,4110262,0.7766,Medium,Hybrid,0.7729,3.9798,0.0000
7918811,Universidad de Georgetown,,,3,Universidad de Columbia,New York,NY,2620510,0.7766,Medium,Hybrid,0.7729,3.9798,0.0000
7918811,Universidad de Georgetown,,,4,Universidad de Lima,,,6384446,0.7746,Medium,Hybrid,0.7729,4.1348,0.0000
7918811,Universidad de Georgetown,,,5,Universidad De Lima,Lima,,4183668,0.7746,Medium,Hybrid,0.7729,4.1348,0.0000
7918827,Relaunch to Rich,,,1,Dare to be Rich,,,3508612,0.7218,Medium,Hybrid,0.7027,2.7447,0.0000
7918827,Relaunch to Rich,,,2,Dare to Be Rich,Yakima,WA,3806494,0.7218,Medium,Hybrid,0.7027,2.7447,0.0000
7918827,Relaunch to Rich,,,3,Think to Grow Rich,,,5915645,0.7111,Medium,Hybrid,0.7027,2.8466,0.0000
7918827,Relaunch to Rich,,,4,Your Right to be Rich,,,1846516,0.6972,Low,Hybrid,0.6441,2.8390,0.0000
7918827,Relaunch to Rich,,,5,Learn To Be Rich,Fort Collins,CO,1902621,0.6961,Low,Hybrid,0.7027,2.5009,0.0000
7918830,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Huntington Beach,CA,1,GL Travel,Huntington Beach,CA,6891805,0.7677,Medium,Hybrid (semantic-led),0.5885,3.9120,1.0000
7918830,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Huntington Beach,CA,2,Green Light Student Travel,Laguna Beach,CA,3348142,0.6073,Low,Hybrid (semantic-led),0.3091,3.8350,0.8000
7918830,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Huntington Beach,CA,3,GREEN GOLF TOURS,Huntington Beach,CA,4946688,0.5932,Low,Hybrid (semantic-led),0.1557,3.8496,1.0000
7918830,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Huntington Beach,CA,4,Skyway Travel,Laguna Beach,CA,857978,0.5483,Low,Hybrid (semantic-led),0.1149,4.0093,0.8000
7918830,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Huntington Beach,CA,5,Green Light Tour & Travel,San Francisco,CA,3447711,0.5300,Low,Hybrid (semantic-led),0.5100,4.8292,0.4000
7918831,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Granite Bay,CA,1,GL Travel,Granite Bay,CA,6524842,0.7677,Medium,Hybrid (semantic-led),0.5885,3.9120,1.0000
7918831,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Granite Bay,CA,2,Green Light Student Travel,Granite Bay,CA,5747244,0.6506,Low,Hybrid (semantic-led),0.3091,3.8350,1.0000
7918831,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Granite Bay,CA,3,Green Light Tour & Travel,San Francisco,CA,3447711,0.5300,Low,Hybrid (semantic-led),0.5100,4.8292,0.4000
7918831,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Granite Bay,CA,4,Tour & Travel,Montrose,CA,3198548,0.5300,Low,Hybrid (semantic-led),0.5885,3.9278,0.4000
7918831,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Granite Bay,CA,5,TOUR & TRAVEL,Alhambra,CA,3919725,0.5300,Low,Hybrid (semantic-led),0.5885,3.9278,0.4000
7918832,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Addison,TX,1,GL Travel,Addison,TX,7750551,0.7677,Medium,Hybrid (semantic-led),0.5885,3.9120,1.0000
7918832,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Addison,TX,2,Starlight Travel,Houston,TX,3849907,0.5300,Low,Hybrid (semantic-led),0.2015,4.8053,0.4000
7918832,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Addison,TX,3,Tour Travel Global,Houston,TX,6945399,0.5300,Low,Hybrid (semantic-led),0.4675,4.3017,0.4000
7918832,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Addison,TX,4,Destination Tour Travel,Dripping Springs,TX,5162478,0.5300,Low,Hybrid (semantic-led),0.4675,4.2531,0.4000
7918832,"Greenlight Tour & Travel, Inc.  d/b/a GL Travel",Addison,TX,5,Tour Connection Travel Service,Austin,TX,7643183,0.5300,Low,Hybrid (semantic-led),0.5100,3.8347,0.4000
7918845,SCFP - Syndicat canadien de la fonction publique,Quebec City,QC,1,Syndicat Canadien de la Fonction Publiqu,Quebec City,QC,1030133,0.8720,Good,Hybrid (semantic-led),0.7159,4.0121,1.0000
7918845,SCFP - Syndicat canadien de la fonction publique,Quebec City,QC,2,Commission de la fonction publique du Québec,Quebec City,QC,5722591,0.7941,Medium,Hybrid (semantic-led),0.6482,3.3659,1.0000
7918845,SCFP - Syndicat canadien de la fonction publique,Quebec City,QC,3,Commission de la fonction publique du Quebec,Quebec City,QC,2657099,0.7899,Medium,Hybrid (semantic-led),0.6482,3.3659,1.0000
7918845,SCFP - Syndicat canadien de la fonction publique,Quebec City,QC,4,Forum des jeunes de la fonction publique québécoise,Quebec City,QC,5729600,0.7696,Medium,Hybrid (semantic-led),0.5893,3.1974,1.0000
7918845,SCFP - Syndicat canadien de la fonction publique,Quebec City,QC,5,Syndicat québécois de la construction,Quebec City,QC,7780368,0.7016,Medium,Hybrid (semantic-led),0.4896,2.7811,1.0000
7918850,Social Fresh,Naucalpan,Estado de Mexico,1,HABER SOCIAL,Naucalpan,Estado de Mexico,2858154,0.8141,Medium,Hybrid,0.7438,4.1601,1.0000
7918850,Social Fresh,Naucalpan,Estado de Mexico,2,Social 2021,Naucalpan,Estado de Mexico,7804993,0.8088,Medium,Hybrid,0.7438,3.9597,1.0000
7918850,Social Fresh,Naucalpan,Estado de Mexico,3,Social Fresh,Charlotte,NC,4365194,0.5200,Low,"Exact name, wrong office",1.0000,6.2097,0.0000
7918850,Social Fresh,Naucalpan,Estado de Mexico,4,Social Fresh,New York,NY,2291872,0.5200,Low,"Exact name, wrong office",1.0000,6.2097,0.0000
7918850,Social Fresh,Naucalpan,Estado de Mexico,5,Social Fresh,Morristown,NJ,7863987,0.5200,Low,"Exact name, wrong office",1.0000,6.2097,0.0000
7918851,"The Inner Circle of NY Political Journalists, Inc.",New York,NY,1,The INNER Circle of City Hall Journalists,New York,NY,5458955,0.8409,Medium,Hybrid (semantic-led),0.7612,3.9896,1.0000
7918851,"The Inner Circle of NY Political Journalists, Inc.",New York,NY,2,American Society of Journalists,New York,NY,3828691,0.6237,Low,Hybrid (semantic-led),0.2347,4.0807,1.0000
7918851,"The Inner Circle of NY Political Journalists, Inc.",New York,NY,3,Public Media Journalists Association,New York,NY,7350189,0.6177,Low,Hybrid (semantic-led),0.2279,4.1663,1.0000
7918851,"The Inner Circle of NY Political Journalists, Inc.",New York,NY,4,New York Association of Black Journalists (NYABJ),New York,NY,4526496,0.6111,Low,Hybrid (semantic-led),0.2476,3.3214,1.0000
7918851,"The Inner Circle of NY Political Journalists, Inc.",New York,NY,5,Committee To Protect Journalists,New York,NY,2667981,0.6049,Low,Hybrid (semantic-led),0.2979,3.6056,1.0000
7918858,Stout Real Estate,,,1,TH Real Estate,,,5114045,0.8668,Good,Hybrid (semantic-led),0.8097,4.8987,0.0000
7918858,Stout Real Estate,,,2,Real Estate One,,,5604808,0.8665,Good,Hybrid (semantic-led),0.8097,4.8605,0.0000
7918858,Stout Real Estate,,,3,Home Real Estate,,,4962245,0.8663,Good,Hybrid (semantic-led),0.8097,4.8219,0.0000
7918858,Stout Real Estate,,,4,Fast Real Estate,,,6469581,0.8660,Good,Hybrid (semantic-led),0.8097,4.8414,0.0000
7918858,Stout Real Estate,,,5,Golden Real Estate,Las Vegas,NV,1855889,0.8658,Good,Hybrid (semantic-led),0.8097,5.2061,0.0000
7918860,Rayna Properties,,,1,Rayna Guy,Philadelphia,PA,4423297,0.8208,Medium,Hybrid (semantic-led),0.7438,4.7544,0.0000
7918860,Rayna Properties,,,2,Events by Rayna,Central Islip,NY,1740053,0.7895,Medium,Hybrid (semantic-led),0.6761,4.3938,0.0000
7918860,Rayna Properties,,,3,RAYNA TOURISM,,,7909065,0.7740,Medium,Hybrid (semantic-led),0.7438,4.1283,0.0000
7918860,Rayna Properties,,,4,Rayna Tourism LLC,,,7769652,0.7630,Medium,Hybrid (semantic-led),0.7438,4.0673,0.0000
7918860,Rayna Properties,,,5,"Rayna Tourism, LLC",Dubai,Dubai,7769629,0.7482,Medium,Hybrid (semantic-led),0.7438,3.7271,0.0000
7918896,SNAMO - AVEO Table + Bar,Springfield,MA,1,SNAMO - AVEO Table + Bar,Boston,MA,7359319,0.5300,Low,Exact + partial geo,1.0000,4.8160,0.4000
7918896,SNAMO - AVEO Table + Bar,Springfield,MA,2,Precinct Kitchen + Bar,Boston,MA,4527986,0.5300,Low,Hybrid (semantic-led),0.4875,3.4777,0.4000
7918896,SNAMO - AVEO Table + Bar,Springfield,MA,3,SNAMO - AVEO Table + Bar,Sunnyvale,CA,7750571,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918896,SNAMO - AVEO Table + Bar,Springfield,MA,4,SNAMO - AVEO Table + Bar,Redondo Beach,CA,7734130,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918896,SNAMO - AVEO Table + Bar,Springfield,MA,5,SNAMO - AVEO Table + Bar,Rancho Santa Fe,CA,7430802,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918897,SNAMO - AVEO Table + Bar,Princeton,NJ,1,SNAMO - AVEO Table + Bar,Newark,NJ,7185264,0.5300,Low,Exact + partial geo,1.0000,4.8160,0.4000
7918897,SNAMO - AVEO Table + Bar,Princeton,NJ,2,SNAMO - AVEO Table + Bar,Camden,NJ,7377712,0.5300,Low,Exact + partial geo,1.0000,4.8160,0.4000
7918897,SNAMO - AVEO Table + Bar,Princeton,NJ,3,SNAMO - AVEO Table + Bar,Sunnyvale,CA,7750571,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918897,SNAMO - AVEO Table + Bar,Princeton,NJ,4,SNAMO - AVEO Table + Bar,Redondo Beach,CA,7734130,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918897,SNAMO - AVEO Table + Bar,Princeton,NJ,5,SNAMO - AVEO Table + Bar,Rancho Santa Fe,CA,7430802,0.5200,Low,"Exact name, wrong office",1.0000,4.8160,0.0000
7918909,North End Teleservices,Omaha,NE,1,NET,,,,0.6900,Low,Acronym,1.0000,1.0000,0.0000
7918909,North End Teleservices,Omaha,NE,2,Telvent,Omaha,NE,1610914,0.5278,Low,Hybrid (semantic-led),0.0889,2.8367,1.0000
7918909,North End Teleservices,Omaha,NE,3,Teleservices Jamaica,Montego Bay Free Zone,St James,85433,0.5200,Low,Hybrid (semantic-led),0.5038,4.0881,0.0000
7918909,North End Teleservices,Omaha,NE,4,Am Teleservices Assn,Indianapolis,IN,1957983,0.5200,Low,Hybrid (semantic-led),0.5542,4.0895,0.0000
7918909,North End Teleservices,Omaha,NE,5,"Association of TeleServices International, Inc.",Atkinson,NH,126809,0.5200,Low,Hybrid (semantic-led),0.5542,3.3073,0.0000
7918915,Pimcore,SALZBURG,,1,Pimco,Newport Beach,CA,77110,0.5186,Low,Hybrid (semantic-led),0.3750,5.2385,0.0000
7918915,Pimcore,SALZBURG,,2,PIMC,,,846599,0.5171,Low,Hybrid (semantic-led),0.3600,5.6547,0.0000
7918915,Pimcore,SALZBURG,,3,PIMCO,New York,NY,1073827,0.5160,Low,Hybrid (semantic-led),0.3750,5.2385,0.0000
7918915,Pimcore,SALZBURG,,4,PIMCO,Toronto,ON,2117513,0.5154,Low,Hybrid (semantic-led),0.3750,5.2385,0.0000
7918915,Pimcore,SALZBURG,,5,PIMCO,Austin,TX,5144587,0.5137,Low,Hybrid (semantic-led),0.3750,5.2385,0.0000
7918916,Prosper Capital,,,1,Prosper Ventures,,,6286804,0.8263,Medium,Hybrid (semantic-led),0.7438,4.8062,0.0000
7918916,Prosper Capital,,,2,Prosper Trading,Chicago,IL,5044958,0.8250,Medium,Hybrid (semantic-led),0.7438,4.7924,0.0000
7918916,Prosper Capital,,,3,Pro Capital,Santo Domingo,Santo Domingo,6309466,0.8239,Medium,Hybrid (semantic-led),0.7438,4.6732,0.0000
7918916,Prosper Capital,,,4,Pro Capital,Voorhees,NJ,4105558,0.8239,Medium,Hybrid (semantic-led),0.7438,4.6732,0.0000
7918916,Prosper Capital,,,5,Prosper Organization,,,3216117,0.8225,Medium,Hybrid (semantic-led),0.7438,4.7601,0.0000
7918920,"WarnerMedia, LLC",Chicago,IL,1,Warner Media,Chicago,IL,7165656,0.6671,Low,Hybrid (semantic-led),0.3409,5.2361,1.0000
7918920,"WarnerMedia, LLC",Chicago,IL,2,SuperMedia LLC,Chicago,IL,2343330,0.6213,Low,Hybrid (semantic-led),0.3000,3.7800,1.0000
7918920,"WarnerMedia, LLC",Chicago,IL,3,"Supermedia, LLC",Chicago,IL,1831519,0.6085,Low,Hybrid (semantic-led),0.3000,3.3495,1.0000
7918920,"WarnerMedia, LLC",Chicago,IL,4,BAIRD WARNER,Chicago,IL,3344878,0.5908,Low,Hybrid (semantic-led),0.2134,4.4969,1.0000
7918920,"WarnerMedia, LLC",Chicago,IL,5,Baird and Warner,Chicago,IL,130959,0.5592,Low,Hybrid (semantic-led),0.2134,3.5305,1.0000
7918921,NPB Technologies,,,1,CB Technologies,,,3141692,0.8077,Medium,Hybrid (semantic-led),0.7438,4.3888,0.0000
7918921,NPB Technologies,,,2,CB Technologies,Westminster,CA,1347715,0.8074,Medium,Hybrid (semantic-led),0.7438,4.3888,0.0000
7918921,NPB Technologies,,,3,CB Technologies,Exton,PA,147578,0.8072,Medium,Hybrid (semantic-led),0.7438,4.3888,0.0000
7918921,NPB Technologies,,,4,CB Technologies,Orange,CA,2882726,0.8069,Medium,Hybrid (semantic-led),0.7438,4.3888,0.0000
7918921,NPB Technologies,,,5,NMB Technologies,San Diego,CA,73391,0.8062,Medium,Hybrid (semantic-led),0.7438,4.4915,0.0000
7918928,WACO Theater Center,Brooklyn,NY,1,Aquila Theater,Brooklyn,NY,2782677,0.6959,Low,Hybrid (semantic-led),0.5038,3.7092,1.0000
7918928,WACO Theater Center,Brooklyn,NY,2,WTC,,,,0.6900,Low,Acronym,1.0000,1.0000,0.0000
7918928,WACO Theater Center,Brooklyn,NY,3,Elevator Repair Service Theater,Brooklyn,NY,2981445,0.6731,Low,Hybrid (semantic-led),0.5038,3.6706,1.0000
7918928,WACO Theater Center,Brooklyn,NY,4,Apollo Theater,Brooklyn,NY,4694283,0.6608,Low,Hybrid (semantic-led),0.5038,3.4991,1.0000
7918928,WACO Theater Center,Brooklyn,NY,5,Junior Theater Group,New York,NY,2908885,0.5300,Low,Hybrid (semantic-led),0.5038,3.7647,0.4000
7918954,Rensenhouse Industrial Solutions KC,Kansas City,MO,1,KC Industrial Council,Kansas City,MO,2113816,0.8515,Good,Hybrid (semantic-led),0.7083,3.3287,1.0000
7918954,Rensenhouse Industrial Solutions KC,Kansas City,MO,2,Ingredion Industrial Solutions,Kansas City,MO,2826602,0.7898,Medium,Hybrid (semantic-led),0.6439,2.7499,1.0000
7918954,Rensenhouse Industrial Solutions KC,Kansas City,MO,3,KC Energy Efficiency Forum,Kansas City,MO,2113804,0.7033,Medium,Hybrid (semantic-led),0.5000,2.5555,1.0000
7918954,Rensenhouse Industrial Solutions KC,Kansas City,MO,4,KC Studio,Kansas City,MO,7917384,0.6807,Low,Hybrid (semantic-led),0.4167,2.7539,1.0000
7918954,Rensenhouse Industrial Solutions KC,Kansas City,MO,5,KC Smart Port,Kansas City,MO,6786793,0.6721,Low,Hybrid (semantic-led),0.4545,2.5572,1.0000
7918984,CSI TEXAS DMC,Dallas,TX,1,CSI Texas,Dallas,TX,5518757,0.8935,Good,Hybrid (semantic-led),0.7500,6.2454,1.0000
7918984,CSI TEXAS DMC,Dallas,TX,2,CSI DMC,,TX,6557117,0.7766,Medium,Hybrid (semantic-led),0.7361,5.9910,0.5500
7918984,CSI TEXAS DMC,Dallas,TX,3,CTD,,,,0.7500,Medium,Acronym,1.0000,1.0000,0.0000
7918984,CSI TEXAS DMC,Dallas,TX,4,Texas Junior DFW,Dallas,TX,1795623,0.7015,Medium,Hybrid (semantic-led),0.5278,3.3361,1.0000
7918984,CSI TEXAS DMC,Dallas,TX,5,Texas Tech Pike,Dallas,TX,6471371,0.6982,Low,Hybrid (semantic-led),0.5278,3.3768,1.0000
7919032,Kingdom Alliance Repour and Relaxation,Leesburg,FL,1,Kingdom Alliance Global Ministries,Leesburg,FL,7919934,0.8295,Medium,Hybrid (semantic-led),0.7438,4.3730,1.0000
7919032,Kingdom Alliance Repour and Relaxation,Leesburg,FL,2,SOVEREIGN ALLIANCE,,FL,2927723,0.6022,Low,Hybrid (semantic-led),0.4062,4.2918,0.5500
7919032,Kingdom Alliance Repour and Relaxation,Leesburg,FL,3,Sovereign Alliance,New Port Richey,FL,6841937,0.5300,Low,Hybrid (semantic-led),0.4062,4.2918,0.4000
7919032,Kingdom Alliance Repour and Relaxation,Leesburg,FL,4,Sovereign Alliance,Safety Harbor,FL,2619399,0.5300,Low,Hybrid (semantic-led),0.4062,4.2918,0.4000
7919032,Kingdom Alliance Repour and Relaxation,Leesburg,FL,5,Sovereign Alliance,Orlanco,FL,6889098,0.5300,Low,Hybrid (semantic-led),0.4062,4.2918,0.4000
7919049,DLM Governance July 2026,Fairport,NY,1,DMS Governance,New York,NY,3950697,0.5310,Low,Hybrid (semantic-led),0.4167,4.1188,0.4000
7919049,DLM Governance July 2026,Fairport,NY,2,ISS Governance,New York,NY,7611528,0.5308,Low,Hybrid (semantic-led),0.4167,3.6340,0.4000
7919049,DLM Governance July 2026,Fairport,NY,3,Info Governance Initiative,New York,NY,3485496,0.5305,Low,Hybrid (semantic-led),0.4545,3.0444,0.4000
7919049,DLM Governance July 2026,Fairport,NY,4,ICW: NAMM 2026,Brooklyn,NY,7832566,0.5303,Low,Hybrid (semantic-led),0.4091,3.1388,0.4000
7919049,DLM Governance July 2026,Fairport,NY,5,SJCHM Corporate 2026,New York,NY,7834249,0.5300,Low,Hybrid (semantic-led),0.4091,3.1292,0.4000
7919062,BCD/Austin,,,1,AUSTIN,Houston,TX,1609090,0.8501,Good,Hybrid (semantic-led),0.7875,5.0442,0.0000
7919062,BCD/Austin,,,2,BCD,,,601624,0.8278,Medium,Hybrid (semantic-led),0.7875,4.5627,0.0000
7919062,BCD/Austin,,,3,BCD,Sudbury,MA,5675230,0.8278,Medium,Hybrid (semantic-led),0.7875,4.5627,0.0000
7919062,BCD/Austin,,,4,BCD,Sacramento,CA,6857753,0.8278,Medium,Hybrid (semantic-led),0.7875,4.5627,0.0000
7919062,BCD/Austin,,,5,BCD,Omaha,NE,6973475,0.8278,Medium,Hybrid (semantic-led),0.7875,4.5627,0.0000
7919066,ACI Cartels & TCOs and Global AI & Trade Tech,New York,NY,1,Trade Tech West,New York,NY,1845737,0.6453,Low,Hybrid (semantic-led),0.2925,3.2326,1.0000
7919066,ACI Cartels & TCOs and Global AI & Trade Tech,New York,NY,2,Trade Technologies,New York,NY,5512445,0.5891,Low,Hybrid (semantic-led),0.1293,3.4203,1.0000
7919066,ACI Cartels & TCOs and Global AI & Trade Tech,New York,NY,3,Italian Trade Agency,New York,NY,5740783,0.5837,Low,Hybrid (semantic-led),0.1852,3.1130,1.0000
7919066,ACI Cartels & TCOs and Global AI & Trade Tech,New York,NY,4,Perfect Cartel,New York,NY,7135231,0.5655,Low,Hybrid (semantic-led),0.1000,3.6267,1.0000
7919066,ACI Cartels & TCOs and Global AI & Trade Tech,New York,NY,5,GLOBAL TRADING SYSTEMS,New York,NY,3580857,0.5623,Low,Hybrid (semantic-led),0.1636,3.0666,1.0000
7919089,Atlantic (USA) LC.,New York City,NY,1,Global Atlantic,New York,NY,3283726,0.7713,Medium,Hybrid (semantic-led),0.5038,5.0572,1.0000
7919089,Atlantic (USA) LC.,New York City,NY,2,General Atlantic,New York,NY,1488574,0.7705,Medium,Hybrid (semantic-led),0.5038,5.0334,1.0000
7919089,Atlantic (USA) LC.,New York City,NY,3,Atlantic Records,New York,NY,41513,0.7651,Medium,Hybrid (semantic-led),0.5038,4.7592,1.0000
7919089,Atlantic (USA) LC.,New York City,NY,4,The Atlantic,New York,NY,6899792,0.7627,Medium,Hybrid (semantic-led),0.5250,4.7450,1.0000
7919089,Atlantic (USA) LC.,New York City,NY,5,Atlantic Partners,New York,NY,4964268,0.7456,Medium,Hybrid (semantic-led),0.5038,4.5761,1.0000
7919131,Davidson - Investor Conference 2026,Denver,CO,1,DA DAVIDSON COMPANIES,Denver,CO,7715008,0.7313,Medium,Hybrid (semantic-led),0.4773,3.5930,1.0000
7919131,Davidson - Investor Conference 2026,Denver,CO,2,PBIWP SMERF 2026,Denver,CO,7844577,0.6696,Low,Hybrid (semantic-led),0.4091,3.1809,1.0000
7919131,Davidson - Investor Conference 2026,Denver,CO,3,Weddings 2026,Denver,CO,7805024,0.6201,Low,Hybrid (semantic-led),0.3750,3.2403,1.0000
7919131,Davidson - Investor Conference 2026,Denver,CO,4,DCADC Corporate 2025,Denver,CO,7761868,0.5922,Low,Hybrid (semantic-led),0.1852,3.3213,1.0000
7919131,Davidson - Investor Conference 2026,Denver,CO,5,CSO 2025,Denver,CO,7448584,0.5425,Low,Hybrid (semantic-led),0.1125,3.1660,1.0000
7919141,Bschool / 2610-mit-sfo-mba – San Francisco,,,1,San francisco,,,1793559,0.6535,Low,Hybrid (semantic-led),0.4853,3.3008,0.0000
7919141,Bschool / 2610-mit-sfo-mba – San Francisco,,,2,San Francisco Associates,,,6878778,0.6531,Low,Hybrid (semantic-led),0.4853,3.0290,0.0000
7919141,Bschool / 2610-mit-sfo-mba – San Francisco,,,3,San Francisco Associates,Burlingame,CA,5453797,0.6531,Low,Hybrid (semantic-led),0.4853,3.0290,0.0000
7919141,Bschool / 2610-mit-sfo-mba – San Francisco,,,4,San Francisco State Univ MBA Alumni,San Francisco,CA,3756127,0.6522,Low,Hybrid (semantic-led),0.4466,3.3998,0.0000
7919141,Bschool / 2610-mit-sfo-mba – San Francisco,,,5,University San Francisco,,,2915137,0.5485,Low,Hybrid (semantic-led),0.2033,3.6785,0.0000
